Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-07 09:40:00-05:00,392.7650146484375,394.260009765625,392.7650146484375,393.8900146484375,387300,0.0,0.0
2025-03-07 09:45:00-05:00,393.80499267578125,394.42999267578125,393.07000732421875,394.3949890136719,256104,0.0,0.0
2025-03-07 09:50:00-05:00,394.3949890136719,394.7300109863281,394.010009765625,394.42999267578125,252927,0.0,0.0
2025-03-07 09:55:00-05:00,394.44500732421875,394.79998779296875,392.3800048828125,392.5274963378906,284363,0.0,0.0
2025-03-07 10:00:00-05:00,392.4849853515625,392.8450012207031,391.55999755859375,392.42999267578125,367663,0.0,0.0
2025-03-07 10:05:00-05:00,392.3949890136719,393.9690856933594,392.1199951171875,393.6499938964844,195177,0.0,0.0
2025-03-07 10:10:00-05:00,393.7900085449219,393.7925109863281,392.572509765625,393.05218505859375,243342,0.0,0.0
2025-03-07 10:15:00-05:00,393.04998779296875,393.04998779296875,391.5350036621094,392.114990234375,251750,0.0,0.0
2025-03-07 10:20:00-05:00,392.114990234375,392.9100036621094,392.010009765625,392.5968017578125,555777,0.0,0.0
2025-03-07 10:25:00-05:00,392.44000244140625,392.55999755859375,391.25,391.3900146484375,219430,0.0,0.0
2025-03-07 10:30:00-05:00,391.385009765625,391.385009765625,388.8399963378906,389.1300048828125,461442,0.0,0.0
2025-03-07 10:35:00-05:00,389.0299987792969,389.6099853515625,388.80999755859375,389.20001220703125,221319,0.0,0.0
2025-03-07 10:40:00-05:00,389.1600036621094,389.239990234375,388.3299865722656,388.8949890136719,289133,0.0,0.0
2025-03-07 10:45:00-05:00,388.94000244140625,391.80999755859375,388.489990234375,390.69500732421875,334784,0.0,0.0
2025-03-07 10:50:00-05:00,390.75,391.4798889160156,389.9100036621094,390.9200134277344,198150,0.0,0.0
2025-03-07 10:55:00-05:00,390.7699890136719,391.2300109863281,390.1200866699219,390.8500061035156,164637,0.0,0.0
2025-03-07 11:00:00-05:00,390.55389404296875,390.6600036621094,389.4800109863281,389.95001220703125,150613,0.0,0.0
2025-03-07 11:05:00-05:00,389.9700012207031,390.55499267578125,389.4599914550781,389.9200134277344,165052,0.0,0.0
2025-03-07 11:10:00-05:00,390.0299987792969,390.2200012207031,389.32000732421875,389.67999267578125,171346,0.0,0.0
2025-03-07 11:15:00-05:00,389.7300109863281,389.80999755859375,388.7200012207031,388.79998779296875,145756,0.0,0.0
2025-03-07 11:20:00-05:00,388.8399963378906,389.05999755859375,388.1300048828125,388.3699951171875,183229,0.0,0.0
2025-03-07 11:25:00-05:00,388.32501220703125,388.3949890136719,387.375,387.902587890625,256975,0.0,0.0
2025-03-07 11:30:00-05:00,387.9700012207031,388.260009765625,387.1199951171875,387.1199951171875,218366,0.0,0.0
2025-03-07 11:35:00-05:00,387.19000244140625,387.32000732421875,386.6700134277344,386.8949890136719,244648,0.0,0.0
2025-03-07 11:40:00-05:00,386.79998779296875,386.9200134277344,385.9801025390625,386.68499755859375,272119,0.0,0.0
2025-03-07 11:45:00-05:00,386.6650085449219,386.80999755859375,386.0201110839844,386.5,226214,0.0,0.0
2025-03-07 11:50:00-05:00,386.489990234375,386.70001220703125,385.82000732421875,386.4200134277344,225890,0.0,0.0
2025-03-07 11:55:00-05:00,386.42999267578125,386.7799987792969,386.20001220703125,386.5440979003906,227836,0.0,0.0
2025-03-07 12:00:00-05:00,386.6000061035156,388.010009765625,386.6000061035156,387.1600036621094,216456,0.0,0.0
2025-03-07 12:05:00-05:00,387.1600036621094,387.4849853515625,385.7799987792969,386.1700134277344,159271,0.0,0.0
2025-03-07 12:10:00-05:00,386.17999267578125,386.45001220703125,385.5400085449219,386.2799987792969,209928,0.0,0.0
2025-03-07 12:15:00-05:00,386.3500061035156,386.44000244140625,385.6499938964844,385.82000732421875,145205,0.0,0.0
2025-03-07 12:20:00-05:00,385.8315124511719,387.0199890136719,385.7699890136719,386.9549865722656,186047,0.0,0.0
2025-03-07 12:25:00-05:00,386.95001220703125,387.7300109863281,386.7799987792969,387.7300109863281,124355,0.0,0.0
2025-03-07 12:30:00-05:00,387.739990234375,388.6300964355469,387.1199951171875,388.5172119140625,206454,0.0,0.0
2025-03-07 12:35:00-05:00,388.5,389.1199951171875,388.1000061035156,388.4200134277344,163796,0.0,0.0
2025-03-07 12:40:00-05:00,388.3399963378906,389.4100036621094,388.29998779296875,389.385009765625,138990,0.0,0.0
2025-03-07 12:45:00-05:00,389.3800048828125,389.94000244140625,388.9800109863281,389.1258850097656,154176,0.0,0.0
2025-03-07 12:50:00-05:00,389.1050109863281,390.2900085449219,389.0249938964844,390.25,161555,0.0,0.0
2025-03-07 12:55:00-05:00,390.25,390.489990234375,388.0329895019531,388.2550048828125,152228,0.0,0.0
2025-03-07 13:00:00-05:00,388.4100036621094,390.4599914550781,388.30999755859375,390.3999938964844,146207,0.0,0.0
2025-03-07 13:05:00-05:00,390.3599853515625,391.1600036621094,390.1000061035156,390.32000732421875,148406,0.0,0.0
2025-03-07 13:10:00-05:00,390.32000732421875,390.3900146484375,389.1400146484375,390.1600036621094,122933,0.0,0.0
2025-03-07 13:15:00-05:00,390.1099853515625,390.3399963378906,389.67999267578125,390.239990234375,103113,0.0,0.0
2025-03-07 13:20:00-05:00,390.17999267578125,390.7900085449219,389.92230224609375,390.0899963378906,163245,0.0,0.0
2025-03-07 13:25:00-05:00,390.0,390.4209899902344,389.7799987792969,390.1700134277344,107870,0.0,0.0
2025-03-07 13:30:00-05:00,390.0400085449219,390.7300109863281,389.80999755859375,390.3699951171875,101861,0.0,0.0
2025-03-07 13:35:00-05:00,390.3301086425781,391.42999267578125,390.05999755859375,391.34149169921875,149587,0.0,0.0
2025-03-07 13:40:00-05:00,391.2699890136719,391.760009765625,390.6200866699219,391.239990234375,114042,0.0,0.0
2025-03-07 13:45:00-05:00,391.260009765625,391.42999267578125,390.760009765625,390.95001220703125,159023,0.0,0.0
2025-03-07 13:50:00-05:00,390.9800109863281,391.7149963378906,390.75,391.6499938964844,176595,0.0,0.0
2025-03-07 13:55:00-05:00,391.69000244140625,391.7650146484375,391.1099853515625,391.75,87985,0.0,0.0
2025-03-07 14:00:00-05:00,391.7799987792969,392.4049987792969,391.5400085449219,392.3699951171875,167604,0.0,0.0
2025-03-07 14:05:00-05:00,392.3699951171875,392.3699951171875,391.3900146484375,391.55999755859375,177468,0.0,0.0
2025-03-07 14:10:00-05:00,391.6199951171875,392.6300048828125,391.6000061035156,392.42498779296875,121276,0.0,0.0
2025-03-07 14:15:00-05:00,392.4549865722656,393.239990234375,392.3699951171875,393.1099853515625,125719,0.0,0.0
2025-03-07 14:20:00-05:00,393.1099853515625,394.135009765625,393.1099853515625,394.0199890136719,187979,0.0,0.0
2025-03-07 14:25:00-05:00,394.0799865722656,394.0849914550781,393.0950012207031,393.6499938964844,127436,0.0,0.0
2025-03-07 14:30:00-05:00,393.6600036621094,394.1600036621094,393.45001220703125,393.8550109863281,140739,0.0,0.0
2025-03-07 14:35:00-05:00,393.8550109863281,394.25,393.1400146484375,394.06500244140625,137798,0.0,0.0
2025-03-07 14:40:00-05:00,394.1400146484375,394.25,393.1300048828125,393.30999755859375,106542,0.0,0.0
2025-03-07 14:45:00-05:00,393.32000732421875,393.32000732421875,392.5299987792969,392.80999755859375,138535,0.0,0.0
2025-03-07 14:50:00-05:00,392.7699890136719,393.05999755859375,392.55999755859375,392.8349914550781,143079,0.0,0.0
2025-03-07 14:55:00-05:00,392.92999267578125,393.3599853515625,392.8399963378906,393.1000061035156,96255,0.0,0.0
2025-03-07 15:00:00-05:00,393.0,393.0,392.29998779296875,392.5400085449219,151109,0.0,0.0
2025-03-07 15:05:00-05:00,392.5400085449219,393.3599853515625,392.5,393.2799987792969,150359,0.0,0.0
2025-03-07 15:10:00-05:00,393.1449890136719,393.6000061035156,392.760009765625,392.8450012207031,108964,0.0,0.0
2025-03-07 15:15:00-05:00,392.7699890136719,393.07000732421875,391.8901062011719,392.9800109863281,106851,0.0,0.0
2025-03-07 15:20:00-05:00,392.9700012207031,392.9700012207031,391.94000244140625,392.04998779296875,104122,0.0,0.0
2025-03-07 15:25:00-05:00,392.0249938964844,392.6000061035156,391.9465026855469,392.4200134277344,120011,0.0,0.0
2025-03-07 15:30:00-05:00,392.3500061035156,392.7099914550781,391.94000244140625,392.7099914550781,148111,0.0,0.0
2025-03-07 15:35:00-05:00,392.6700134277344,392.7799987792969,390.7349853515625,390.95001220703125,211837,0.0,0.0
2025-03-07 15:40:00-05:00,390.9649963378906,391.8500061035156,390.3500061035156,391.80999755859375,440823,0.0,0.0
2025-03-07 15:45:00-05:00,391.75,392.39111328125,391.5799865722656,392.260009765625,197533,0.0,0.0
2025-03-07 15:50:00-05:00,392.2200012207031,393.239990234375,391.3699951171875,393.19000244140625,425666,0.0,0.0
2025-03-07 15:55:00-05:00,393.25,394.239990234375,393.1400146484375,393.32000732421875,1302342,0.0,0.0
2025-03-10 09:30:00-04:00,384.1600036621094,385.95001220703125,383.55999755859375,384.4964904785156,1313037,0.0,0.0
2025-03-10 09:35:00-04:00,384.5,386.3349914550781,384.5,385.57391357421875,380859,0.0,0.0
2025-03-10 09:40:00-04:00,385.57501220703125,386.0299987792969,384.1199951171875,384.6000061035156,401680,0.0,0.0
2025-03-10 09:45:00-04:00,384.625,385.1400146484375,383.94000244140625,384.30999755859375,352659,0.0,0.0
2025-03-10 09:50:00-04:00,384.3599853515625,385.0486145019531,383.29998779296875,384.0199890136719,327279,0.0,0.0
2025-03-10 09:55:00-04:00,384.1000061035156,385.92999267578125,384.1000061035156,385.2152099609375,320021,0.0,0.0
2025-03-10 10:00:00-04:00,385.2099914550781,385.2099914550781,384.3135986328125,384.8550109863281,389310,0.0,0.0
2025-03-10 10:05:00-04:00,384.9049987792969,385.75,384.54998779296875,385.44000244140625,335348,0.0,0.0
2025-03-10 10:10:00-04:00,385.5400085449219,386.0,385.06500244140625,385.92999267578125,316334,0.0,0.0
2025-03-10 10:15:00-04:00,385.82000732421875,386.3999938964844,385.3900146484375,385.9750061035156,256051,0.0,0.0
2025-03-10 10:20:00-04:00,386.1000061035156,386.239990234375,384.989990234375,385.8699951171875,216509,0.0,0.0
2025-03-10 10:25:00-04:00,385.7900085449219,386.0799865722656,384.8800048828125,384.95001220703125,184649,0.0,0.0
2025-03-10 10:30:00-04:00,384.8900146484375,385.67999267578125,384.05999755859375,384.5,333162,0.0,0.0
2025-03-10 10:35:00-04:00,384.57000732421875,384.75,383.65008544921875,384.0199890136719,371336,0.0,0.0
2025-03-10 10:40:00-04:00,384.07000732421875,384.3999938964844,382.8900146484375,383.0249938964844,371224,0.0,0.0
2025-03-10 10:45:00-04:00,382.9100036621094,383.1400146484375,382.3399963378906,382.5874938964844,342264,0.0,0.0
2025-03-10 10:50:00-04:00,382.5950012207031,382.6199951171875,381.3800048828125,381.5249938964844,404782,0.0,0.0
2025-03-10 10:55:00-04:00,381.5400085449219,381.6300048828125,379.49798583984375,379.7677917480469,835459,0.0,0.0
2025-03-10 11:00:00-04:00,379.7449951171875,380.6300048828125,379.1700134277344,379.45001220703125,720330,0.0,0.0
2025-03-10 11:05:00-04:00,379.4100036621094,380.6600036621094,378.9100036621094,380.5299987792969,622527,0.0,0.0
2025-03-10 11:10:00-04:00,380.5400085449219,381.82989501953125,380.0,381.6000061035156,257449,0.0,0.0
2025-03-10 11:15:00-04:00,381.54998779296875,381.8399963378906,380.0299987792969,380.32000732421875,285547,0.0,0.0
2025-03-10 11:20:00-04:00,380.2900085449219,381.83758544921875,379.8800048828125,381.30499267578125,255979,0.0,0.0
2025-03-10 11:25:00-04:00,381.25,381.7900085449219,380.5400085449219,380.67999267578125,316022,0.0,0.0
2025-03-10 11:30:00-04:00,380.7099914550781,381.17999267578125,380.260009765625,380.7987976074219,326021,0.0,0.0
2025-03-10 11:35:00-04:00,380.7650146484375,381.8900146484375,380.67498779296875,381.57000732421875,245966,0.0,0.0
2025-03-10 11:40:00-04:00,381.57000732421875,381.80999755859375,380.8500061035156,381.42999267578125,347922,0.0,0.0
2025-03-10 11:45:00-04:00,381.489990234375,382.20001220703125,381.01300048828125,381.92999267578125,241655,0.0,0.0
2025-03-10 11:50:00-04:00,381.8900146484375,382.010009765625,381.04998779296875,381.17999267578125,286526,0.0,0.0
2025-03-10 11:55:00-04:00,381.17498779296875,381.17498779296875,380.2149963378906,380.87799072265625,350122,0.0,0.0
2025-03-10 12:00:00-04:00,380.80999755859375,381.3599853515625,380.75,381.1199951171875,267176,0.0,0.0
2025-03-10 12:05:00-04:00,381.1000061035156,381.625,380.8900146484375,381.29998779296875,165996,0.0,0.0
2025-03-10 12:10:00-04:00,381.3999938964844,382.3992919921875,381.29998779296875,382.3992919921875,154859,0.0,0.0
2025-03-10 12:15:00-04:00,382.3550109863281,382.39581298828125,381.06500244140625,381.1400146484375,156011,0.0,0.0
2025-03-10 12:20:00-04:00,381.20001220703125,381.4100036621094,380.6600036621094,381.3599853515625,203744,0.0,0.0
2025-03-10 12:25:00-04:00,381.385498046875,382.1000061035156,381.3500061035156,381.92718505859375,149001,0.0,0.0
2025-03-10 12:30:00-04:00,381.989990234375,382.6400146484375,381.69000244140625,382.4800109863281,240063,0.0,0.0
2025-03-10 12:35:00-04:00,382.4700012207031,382.4700012207031,380.7300109863281,380.739990234375,204253,0.0,0.0
2025-03-10 12:40:00-04:00,380.739990234375,381.1300048828125,380.1499938964844,380.2950134277344,212905,0.0,0.0
2025-03-10 12:45:00-04:00,380.29998779296875,380.94000244140625,380.2099914550781,380.5,245929,0.0,0.0
2025-03-10 12:50:00-04:00,380.55999755859375,381.5799865722656,380.4599914550781,380.9100036621094,153221,0.0,0.0
2025-03-10 12:55:00-04:00,380.9457092285156,381.4599914550781,380.6000061035156,380.92999267578125,169026,0.0,0.0
2025-03-10 13:00:00-04:00,380.8999938964844,381.3299865722656,380.32000732421875,380.7850036621094,177911,0.0,0.0
2025-03-10 13:05:00-04:00,380.7850036621094,381.0,380.3900146484375,380.70001220703125,145681,0.0,0.0
2025-03-10 13:10:00-04:00,380.6199951171875,381.0,379.8900146484375,380.8399963378906,297183,0.0,0.0
2025-03-10 13:15:00-04:00,380.79998779296875,381.1600036621094,380.42999267578125,380.625,181458,0.0,0.0
2025-03-10 13:20:00-04:00,380.635009765625,381.3299865722656,380.6199951171875,381.05999755859375,231810,0.0,0.0
2025-03-10 13:25:00-04:00,381.0400085449219,381.17999267578125,380.3699951171875,380.5,158611,0.0,0.0
2025-03-10 13:30:00-04:00,380.54998779296875,380.7200012207031,379.7799987792969,379.82501220703125,163735,0.0,0.0
2025-03-10 13:35:00-04:00,379.79998779296875,379.97918701171875,379.0400085449219,379.42999267578125,240325,0.0,0.0
2025-03-10 13:40:00-04:00,379.5400085449219,379.8323974609375,379.25,379.42999267578125,175123,0.0,0.0
2025-03-10 13:45:00-04:00,379.4259033203125,379.95001220703125,378.8999938964844,379.44000244140625,155541,0.0,0.0
2025-03-10 13:50:00-04:00,379.5899963378906,379.8534851074219,378.92999267578125,379.75,203061,0.0,0.0
2025-03-10 13:55:00-04:00,379.7231140136719,379.8800048828125,379.2300109863281,379.4200134277344,180601,0.0,0.0
2025-03-10 14:00:00-04:00,379.3900146484375,379.6199951171875,379.010009765625,379.20001220703125,300737,0.0,0.0
2025-03-10 14:05:00-04:00,379.2799987792969,379.2799987792969,378.2200012207031,378.8599853515625,290362,0.0,0.0
2025-03-10 14:10:00-04:00,378.8999938964844,380.2099914550781,378.8599853515625,379.3599853515625,299795,0.0,0.0
2025-03-10 14:15:00-04:00,379.41400146484375,379.92999267578125,379.25,379.3800048828125,220279,0.0,0.0
2025-03-10 14:20:00-04:00,379.44000244140625,379.9200134277344,379.3699951171875,379.8599853515625,163102,0.0,0.0
2025-03-10 14:25:00-04:00,379.8299865722656,380.0400085449219,379.3999938964844,379.9100036621094,143824,0.0,0.0
2025-03-10 14:30:00-04:00,379.9100036621094,380.23291015625,379.6206970214844,379.7200012207031,189095,0.0,0.0
2025-03-10 14:35:00-04:00,379.7491149902344,379.8169860839844,379.29998779296875,379.3599853515625,111385,0.0,0.0
2025-03-10 14:40:00-04:00,379.3550109863281,379.80999755859375,379.1300048828125,379.739990234375,179449,0.0,0.0
2025-03-10 14:45:00-04:00,379.70001220703125,380.0299987792969,379.4560852050781,379.6588134765625,160356,0.0,0.0
2025-03-10 14:50:00-04:00,379.6600036621094,379.8900146484375,379.0549011230469,379.0950012207031,135909,0.0,0.0
2025-03-10 14:55:00-04:00,379.0899963378906,379.1400146484375,378.5899963378906,378.67498779296875,219617,0.0,0.0
2025-03-10 15:00:00-04:00,378.67999267578125,379.05999755859375,378.04998779296875,378.2900085449219,194726,0.0,0.0
2025-03-10 15:05:00-04:00,378.2466125488281,378.69000244140625,377.2300109863281,377.3700866699219,412355,0.0,0.0
2025-03-10 15:10:00-04:00,377.4200134277344,378.3299865722656,377.30999755859375,378.239990234375,439185,0.0,0.0
2025-03-10 15:15:00-04:00,378.17999267578125,378.82000732421875,377.9433898925781,378.5899963378906,436330,0.0,0.0
2025-03-10 15:20:00-04:00,378.6099853515625,378.9800109863281,378.30999755859375,378.8800048828125,374514,0.0,0.0
2025-03-10 15:25:00-04:00,378.8800048828125,379.3999938964844,378.3999938964844,378.44500732421875,402836,0.0,0.0
2025-03-10 15:30:00-04:00,378.4100036621094,380.3399963378906,378.4100036621094,380.1549987792969,437265,0.0,0.0
2025-03-10 15:35:00-04:00,380.0899963378906,380.3399963378906,379.05999755859375,380.0799865722656,439009,0.0,0.0
2025-03-10 15:40:00-04:00,379.9800109863281,380.1700134277344,378.67498779296875,378.70001220703125,484014,0.0,0.0
2025-03-10 15:45:00-04:00,378.6600036621094,380.2200012207031,378.4009094238281,380.05999755859375,439922,0.0,0.0
2025-03-10 15:50:00-04:00,380.0,380.6400146484375,378.8599853515625,379.5199890136719,679688,0.0,0.0
2025-03-10 15:55:00-04:00,379.54998779296875,380.79998779296875,379.1400146484375,380.239990234375,1502603,0.0,0.0
